uid,group,join_dt,device,id,country,gender,uid,dt,device,spent
1020103,B,2023-01-29,A,1020103,USA,M,1020103,2023-01-30,A,25.68080564288281
1020104,B,2023-02-05,A,1020104,USA,O,,,,
1020105,B,2023-01-31,I,1020105,FRA,M,,,,
1020106,A,2023-02-06,I,1020106,BRA,F,,,,
1020107,B,2023-01-28,I,1020107,TUR,M,,,,
1020108,A,2023-02-04,I,1020108,TUR,M,,,,
1020109,A,2023-01-28,A,1020109,MEX,M,,,,
1020110,B,2023-01-25,A,1020110,DEU,F,,,,
1020111,B,2023-01-28,I,1020111,BRA,M,,,,
1020112,A,2023-01-29,I,1020112,GBR,M,,,,
1020113,B,2023-01-27,I,1020113,BRA,M,,,,
1020114,A,2023-01-25,I,1020114,,F,,,,
1020115,B,2023-02-05,I,1020115,TUR,M,,,,
1020116,B,2023-01-29,A,1020116,MEX,,,,,
1020117,A,2023-02-01,I,1020117,MEX,F,,,,
1020118,B,2023-01-27,I,1020118,BRA,M,,,,
1020119,A,2023-01-26,A,1020119,MEX,F,,,,
1020120,B,2023-01-25,A,1020120,USA,M,,,,
1020121,B,2023-01-25,I,1020121,DEU,M,,,,
1020122,A,2023-02-04,A,1020122,GBR,M,,,,
1020123,B,2023-01-25,I,1020123,BRA,F,,,,
1020124,B,2023-01-25,A,1020124,CAN,F,,,,
1020125,A,2023-01-28,A,1020125,USA,M,,,,
1020126,B,2023-02-02,I,1020126,GBR,,,,,
1020127,B,2023-01-26,I,1020127,USA,,,,,
1020128,A,2023-01-26,A,1020128,MEX,F,,,,
1020129,A,2023-01-28,A,1020129,MEX,,,,,
1020130,A,2023-01-27,I,1020130,BRA,,,,,
1020131,B,2023-01-26,A,1020131,DEU,M,,,,
1020132,B,2023-01-26,I,1020132,USA,F,,,,
1020133,B,2023-02-06,A,1020133,USA,F,,,,
1020134,B,2023-01-25,I,1020134,CAN,F,,,,
1020135,A,2023-02-06,A,1020135,USA,,,,,
1020136,A,2023-01-28,A,1020136,BRA,M,,,,
1020138,A,2023-01-26,I,1020138,MEX,M,,,,
1020140,A,2023-01-26,A,1020140,USA,F,1020140,2023-02-01,A,34.42760475434888
1020140,A,2023-01-26,A,1020140,USA,F,1020140,2023-01-26,A,35.22
1020141,A,2023-02-03,I,1020141,ESP,,,,,
1020142,B,2023-01-27,A,1020142,USA,M,,,,
1020143,A,2023-01-25,A,1020143,USA,F,,,,
1020144,B,2023-02-06,A,1020144,USA,M,,,,
1020145,A,2023-01-25,A,1020145,DEU,M,,,,
1020146,B,2023-01-27,I,1020146,DEU,F,,,,
1020147,A,2023-01-27,I,1020147,MEX,M,,,,
1020148,A,2023-01-27,I,1020148,MEX,,,,,
1020149,B,2023-01-31,A,1020149,ESP,F,,,,
1020150,A,2023-01-30,I,1020150,BRA,F,,,,
1020151,A,2023-01-26,I,1020151,TUR,F,,,,
1020152,B,2023-02-06,A,1020152,MEX,M,,,,
1020153,A,2023-01-26,A,1020153,BRA,M,,,,
1020154,A,2023-01-25,A,1020154,BRA,F,1020154,2023-01-25,A,63.92
1020155,B,2023-02-05,A,1020155,BRA,M,,,,
1020156,B,2023-01-29,A,1020156,BRA,,,,,
1020158,A,2023-01-26,I,1020158,BRA,,,,,
1020159,A,2023-01-25,I,1020159,GBR,F,,,,
1020160,B,2023-02-05,A,1020160,BRA,F,,,,
1020161,B,2023-01-25,A,1020161,USA,,,,,
1020162,A,2023-01-29,A,1020162,BRA,M,,,,
1020163,A,2023-01-25,A,1020163,USA,F,,,,
1020164,A,2023-01-27,A,1020164,BRA,M,,,,
1020166,A,2023-01-25,A,1020166,DEU,F,,,,
1020167,A,2023-01-25,A,1020167,DEU,,,,,
1020168,B,2023-01-31,A,1020168,MEX,F,,,,
1020169,B,2023-01-26,A,1020169,USA,M,,,,
1020170,A,2023-02-05,A,1020170,BRA,M,,,,
1020171,A,2023-01-30,A,1020171,TUR,F,,,,
1020172,A,2023-01-28,A,1020172,BRA,F,,,,
1020173,A,2023-01-26,I,1020173,USA,F,,,,
1020174,B,2023-01-25,A,1020174,FRA,F,,,,
1020175,A,2023-01-27,I,1020175,MEX,M,,,,
1020176,B,2023-01-31,I,1020176,FRA,O,1020176,2023-01-31,I,130.18
1020177,A,2023-01-25,A,1020177,ESP,F,,,,
1020178,A,2023-01-26,A,1020178,TUR,F,,,,
1020179,A,2023-01-28,I,1020179,BRA,F,,,,
1020180,B,2023-01-27,A,1020180,MEX,M,,,,
1020181,B,2023-01-25,I,1020181,FRA,M,,,,
1020182,A,2023-01-25,A,1020182,ESP,F,,,,
1020183,A,2023-01-25,A,1020183,BRA,F,1020183,2023-01-25,A,92.98
1020184,B,2023-01-29,A,1020184,DEU,M,,,,
1020185,B,2023-01-30,A,1020185,CAN,M,,,,
1020186,B,2023-01-30,I,1020186,MEX,F,,,,
1020187,B,2023-01-27,A,1020187,BRA,F,,,,
1020188,B,2023-02-06,A,1020188,USA,M,,,,
1020189,A,2023-01-25,A,1020189,FRA,F,,,,
1020190,B,2023-01-25,I,1020190,USA,F,,,,
1020191,B,2023-01-25,A,1020191,TUR,F,,,,
1020192,A,2023-01-26,I,1020192,TUR,F,,,,
1020193,B,2023-01-28,A,1020193,GBR,M,,,,
1020194,A,2023-01-26,I,1020194,FRA,F,,,,
1020195,B,2023-02-03,A,1020195,USA,M,,,,
1020196,A,2023-01-28,A,1020196,DEU,,,,,
1020197,B,2023-01-30,I,1020197,,F,,,,
1020198,A,2023-01-26,A,1020198,FRA,F,,,,
1020199,A,2023-01-25,A,1020199,USA,M,,,,
1020200,A,2023-01-25,A,1020200,ESP,M,,,,
1020201,A,2023-01-26,A,1020201,MEX,M,,,,
1020202,B,2023-01-27,I,1020202,BRA,F,,,,
1020203,A,2023-02-03,A,1020203,BRA,F,,,,
1020204,B,2023-02-04,A,1020204,BRA,M,,,,
1020205,A,2023-01-25,A,1020205,USA,M,,,,
1020206,B,2023-01-30,I,1020206,BRA,M,,,,
1020207,B,2023-01-28,A,1020207,USA,,,,,
1020208,A,2023-01-25,I,1020208,TUR,M,,,,
1020209,A,2023-01-25,I,1020209,BRA,F,,,,
1020210,B,2023-01-30,I,1020210,TUR,F,,,,
1020211,B,2023-01-25,A,1020211,ESP,F,,,,
1020212,B,2023-01-29,A,1020212,CAN,M,,,,
1020213,A,2023-02-04,A,1020213,CAN,F,,,,
1020214,B,2023-01-30,A,1020214,DEU,M,,,,
1020215,A,2023-01-30,A,1020215,BRA,M,,,,
1020216,A,2023-01-31,A,1020216,FRA,M,,,,
1020217,A,2023-01-27,I,1020217,AUS,M,,,,
1020218,A,2023-01-25,A,1020218,BRA,F,,,,
1020219,A,2023-01-27,I,1020219,USA,F,,,,
1020220,A,2023-01-30,,1020220,MEX,,,,,
1020221,B,2023-01-26,A,1020221,CAN,F,,,,
1020222,B,2023-01-25,I,1020222,TUR,F,,,,
1020223,A,2023-01-25,A,1020223,BRA,M,,,,
1020224,B,2023-01-25,I,1020224,MEX,F,,,,
1020225,B,2023-01-26,,1020225,USA,M,,,,
1020226,B,2023-01-30,A,1020226,DEU,F,,,,
1020227,A,2023-02-02,A,1020227,DEU,M,,,,
1020228,B,2023-02-01,A,1020228,FRA,F,,,,
1020229,B,2023-01-25,I,1020229,AUS,F,,,,
1020230,A,2023-01-27,A,1020230,USA,,,,,
1020231,A,2023-01-26,A,1020231,BRA,,,,,
1020232,B,2023-01-29,A,1020232,CAN,F,,,,
1020233,B,2023-01-25,I,1020233,USA,,,,,
1020234,A,2023-01-26,I,1020234,DEU,M,,,,
1020235,A,2023-02-01,A,1020235,USA,M,,,,
1020236,B,2023-01-25,I,1020236,ESP,M,1020236,2023-01-25,I,82.23
1020237,B,2023-01-29,I,1020237,USA,F,,,,
1020238,B,2023-01-27,I,1020238,BRA,M,,,,
1020239,A,2023-01-25,I,1020239,USA,F,,,,
1020240,A,2023-01-26,A,1020240,GBR,,,,,
1020241,A,2023-01-25,A,1020241,USA,M,,,,
1020242,B,2023-01-28,A,1020242,DEU,,,,,
1020243,A,2023-01-26,A,1020243,MEX,M,,,,
1020244,B,2023-01-25,A,1020244,USA,M,,,,
1020245,A,2023-01-25,I,1020245,USA,M,,,,
1020246,B,2023-02-05,A,1020246,DEU,M,,,,
1020247,A,2023-01-26,A,1020247,USA,F,,,,
1020248,B,2023-01-27,A,1020248,USA,F,,,,
1020249,B,2023-01-27,I,1020249,BRA,M,,,,
1020250,B,2023-01-25,A,1020250,,M,,,,
1020251,B,2023-01-26,A,1020251,BRA,F,,,,
1020252,A,2023-01-27,A,1020252,BRA,M,,,,
1020253,A,2023-01-29,A,1020253,BRA,,,,,
1020254,A,2023-02-03,A,1020254,USA,M,,,,
1020255,A,2023-01-26,A,1020255,USA,M,,,,
1020256,A,2023-01-27,I,1020256,CAN,F,,,,
1020257,B,2023-01-25,A,1020257,MEX,F,,,,
1020258,B,2023-01-28,A,1020258,TUR,F,,,,
1020259,B,2023-01-26,I,1020259,TUR,M,,,,
1020260,A,2023-01-31,A,1020260,MEX,M,,,,
1020261,B,2023-01-25,A,1020261,AUS,M,,,,
1020262,A,2023-01-25,A,1020262,GBR,,,,,
1020263,B,2023-02-03,A,1020263,USA,M,,,,
1020264,A,2023-02-02,A,1020264,USA,,,,,
1020265,B,2023-01-31,I,1020265,ESP,F,,,,
1020266,A,2023-01-30,I,1020266,DEU,F,,,,
1020267,A,2023-01-25,A,1020267,USA,F,,,,
1020268,B,2023-01-25,I,1020268,MEX,O,,,,
1020269,B,2023-02-03,A,1020269,ESP,F,,,,
1020270,A,2023-01-27,I,1020270,FRA,,1020270,2023-01-27,I,45.67
1020271,A,2023-02-06,A,1020271,USA,M,,,,
1020272,B,2023-01-28,I,1020272,BRA,M,,,,
1020273,A,2023-02-01,I,1020273,ESP,F,,,,
1020274,B,2023-01-25,A,1020274,USA,M,,,,
1020275,B,2023-01-25,I,1020275,TUR,F,1020275,2023-01-27,I,134.49
1020276,B,2023-01-31,A,1020276,BRA,M,,,,
1020277,B,2023-01-29,A,1020277,USA,F,,,,
1020278,A,2023-02-03,I,1020278,USA,M,,,,
1020279,B,2023-01-25,A,1020279,BRA,M,,,,
1020280,A,2023-02-04,A,1020280,BRA,M,,,,
1020281,B,2023-01-27,A,1020281,GBR,F,,,,
1020282,A,2023-01-30,A,1020282,FRA,F,,,,
1020283,B,2023-01-28,I,1020283,TUR,,,,,
1020284,B,2023-01-28,A,1020284,USA,M,,,,
1020285,A,2023-01-28,A,1020285,USA,F,,,,
1020286,A,2023-02-05,A,1020286,USA,,,,,
1020287,B,2023-01-25,I,1020287,MEX,F,,,,
1020288,A,2023-01-25,A,1020288,USA,M,,,,
1020289,A,2023-01-25,A,1020289,FRA,M,,,,
1020290,A,2023-02-03,A,1020290,USA,M,,,,
1020291,B,2023-01-25,A,1020291,USA,F,,,,
1020292,B,2023-01-25,I,1020292,USA,F,,,,
1020293,A,2023-02-06,A,1020293,GBR,,,,,
1020294,B,2023-02-03,A,1020294,FRA,F,,,,
1020295,B,2023-01-31,I,1020295,CAN,F,,,,
1020296,B,2023-01-25,I,1020296,USA,,,,,
1020297,B,2023-01-27,A,1020297,BRA,M,,,,
1020298,A,2023-01-28,A,1020298,DEU,F,,,,
1020299,B,2023-01-28,I,1020299,MEX,M,,,,
1020300,B,2023-01-25,A,1020300,GBR,M,,,,
1020301,A,2023-01-29,A,1020301,TUR,F,,,,
1020302,B,2023-01-25,A,1020302,AUS,M,,,,
1020303,B,2023-01-25,A,1020303,,F,,,,
1020304,A,2023-01-26,I,1020304,ESP,F,,,,
1020305,A,2023-02-05,A,1020305,USA,M,,,,
1020306,B,2023-01-26,I,1020306,USA,F,,,,
1020307,A,2023-01-25,A,1020307,MEX,M,,,,
1020308,B,2023-01-25,A,1020308,BRA,M,,,,
1020309,B,2023-01-25,A,1020309,ESP,F,,,,
1020310,B,2023-01-30,A,1020310,CAN,F,,,,
1020311,B,2023-02-02,A,1020311,CAN,F,,,,
1020312,B,2023-01-30,A,1020312,GBR,,,,,
1020313,A,2023-01-28,A,1020313,MEX,M,,,,
1020314,A,2023-02-04,A,1020314,USA,,,,,
1020315,A,2023-01-26,A,1020315,BRA,F,,,,
1020316,B,2023-01-26,I,1020316,GBR,F,1020316,2023-01-26,I,39.91
1020317,A,2023-01-27,A,1020317,TUR,F,,,,
1020318,B,2023-01-29,A,1020318,MEX,F,,,,
1020319,A,2023-01-25,A,1020319,BRA,,,,,
1020320,B,2023-01-26,A,1020320,TUR,F,,,,
1020321,B,2023-02-03,A,1020321,GBR,,,,,
1020322,B,2023-01-27,A,1020322,USA,F,,,,
1020323,A,2023-01-28,A,1020323,MEX,M,,,,
1020324,A,2023-01-25,A,1020324,TUR,M,,,,
1020325,A,2023-02-05,I,1020325,USA,M,1020325,2023-02-06,I,145.94409540138568
1020325,A,2023-02-05,I,1020325,USA,M,1020325,2023-02-05,I,615.2
1020326,B,2023-01-25,A,1020326,USA,M,,,,
1020327,A,2023-02-06,A,1020327,DEU,M,,,,
1020328,A,2023-01-29,I,1020328,GBR,M,,,,
1020329,A,2023-01-30,I,1020329,MEX,M,,,,
1020330,B,2023-01-26,A,1020330,DEU,M,,,,
1020331,B,2023-01-25,A,1020331,MEX,F,,,,
1020332,A,2023-01-25,I,1020332,BRA,,,,,
1020333,A,2023-01-26,A,1020333,MEX,M,,,,
1020334,B,2023-02-01,A,1020334,BRA,M,,,,
1020335,A,2023-01-25,I,1020335,DEU,M,,,,
1020336,B,2023-01-30,A,1020336,MEX,M,,,,
1020337,B,2023-01-25,I,1020337,USA,M,,,,
1020338,B,2023-01-31,A,1020338,TUR,F,,,,
1020339,A,2023-01-28,A,1020339,USA,O,,,,
1020340,B,2023-01-25,I,1020340,GBR,M,,,,
1020341,A,2023-02-06,A,1020341,USA,F,,,,
1020342,B,2023-01-28,A,1020342,USA,M,,,,
1020343,A,2023-01-30,A,1020343,FRA,M,,,,
1020344,A,2023-01-26,A,1020344,USA,M,,,,
1020345,A,2023-01-25,I,1020345,USA,F,,,,
1020346,B,2023-01-25,A,1020346,ESP,,,,,
1020347,B,2023-01-25,A,1020347,USA,F,,,,
1020348,B,2023-01-31,A,1020348,USA,O,,,,
1020349,A,2023-01-27,A,1020349,BRA,F,,,,
1020350,A,2023-01-25,A,1020350,USA,F,1020350,2023-01-27,A,87.43
1020351,A,2023-01-26,I,1020351,USA,F,,,,
1020352,A,2023-01-29,A,1020352,TUR,M,,,,
1020355,A,2023-01-29,A,1020355,AUS,M,,,,
1020356,A,2023-01-28,I,1020356,TUR,F,,,,
1020357,B,2023-01-25,I,1020357,ESP,F,,,,
1020358,B,2023-01-31,A,1020358,GBR,,,,,
1020359,B,2023-01-25,I,1020359,GBR,F,,,,
1020360,A,2023-01-25,A,1020360,USA,M,,,,
1020361,B,2023-01-25,A,1020361,GBR,F,,,,
1020362,B,2023-01-28,I,1020362,AUS,,,,,
1020363,A,2023-01-26,A,1020363,USA,M,,,,
1020365,B,2023-01-27,A,1020365,USA,M,,,,
1020366,A,2023-01-29,I,1020366,AUS,M,,,,
1020367,B,2023-01-28,A,1020367,USA,F,,,,
1020368,A,2023-01-25,I,1020368,USA,F,1020368,2023-01-29,I,29.65
1020369,B,2023-02-02,A,1020369,USA,F,,,,
1020370,A,2023-01-25,A,1020370,ESP,,,,,
1020371,A,2023-02-03,A,1020371,CAN,F,,,,
1020372,A,2023-01-25,A,1020372,USA,F,,,,
1020373,B,2023-01-29,A,1020373,MEX,M,,,,
1020374,B,2023-01-25,I,1020374,BRA,M,,,,
1020375,A,2023-02-06,I,1020375,ESP,,,,,
1020376,B,2023-01-31,A,1020376,USA,,,,,
1020377,A,2023-01-25,A,1020377,USA,M,,,,
1020379,B,2023-01-26,A,1020379,MEX,F,,,,
1020380,B,2023-02-01,A,1020380,MEX,M,,,,
1020381,A,2023-01-25,I,1020381,USA,M,,,,
1020382,A,2023-01-28,A,1020382,USA,F,,,,
1020383,B,2023-01-27,A,1020383,USA,M,,,,
1020384,B,2023-01-25,A,1020384,BRA,F,,,,
1020385,A,2023-01-26,A,1020385,USA,F,,,,
1020386,B,2023-01-25,A,1020386,ESP,F,,,,
1020387,A,2023-01-25,I,1020387,USA,,,,,
1020388,B,2023-01-29,A,1020388,GBR,F,,,,
1020389,B,2023-01-25,A,1020389,TUR,M,,,,
1020390,A,2023-01-29,I,1020390,TUR,F,,,,
1020391,A,2023-01-25,I,1020391,CAN,F,,,,
1020392,B,2023-01-25,A,1020392,TUR,F,,,,
1020393,B,2023-01-27,A,1020393,USA,F,,,,
1020394,A,2023-02-01,I,1020394,USA,,1020394,2023-02-01,I,94.03
1020395,B,2023-01-26,I,1020395,USA,M,,,,
1020396,B,2023-01-29,A,1020396,,F,,,,
1020397,B,2023-01-31,I,1020397,BRA,O,,,,
1020398,B,2023-01-26,A,1020398,USA,M,,,,
1020399,A,2023-01-25,A,1020399,USA,M,,,,
1020400,B,2023-01-25,I,1020400,USA,F,,,,
1020401,A,2023-01-25,A,1020401,TUR,,,,,
1020402,A,2023-01-28,I,1020402,USA,M,,,,
1020403,B,2023-01-26,A,1020403,USA,M,,,,
1020404,A,2023-01-31,A,1020404,,F,,,,
1020405,A,2023-01-26,I,1020405,DEU,,,,,
1020406,B,2023-01-26,I,1020406,BRA,F,,,,
1020407,A,2023-02-02,A,1020407,MEX,F,,,,
1020408,B,2023-02-02,A,1020408,CAN,M,,,,
1020409,B,2023-01-29,A,1020409,USA,,,,,
1020410,A,2023-01-25,,1020410,FRA,F,,,,
1020411,A,2023-01-29,A,1020411,TUR,F,,,,
1020412,B,2023-01-25,I,1020412,AUS,F,,,,
1020413,A,2023-01-25,A,1020413,GBR,F,,,,
1020414,A,2023-01-26,A,1020414,MEX,,,,,
1020415,B,2023-02-06,I,1020415,USA,M,,,,
1020416,B,2023-01-27,A,1020416,BRA,F,1020416,2023-01-27,A,32.36
1020417,B,2023-01-31,A,1020417,USA,,,,,
1020418,A,2023-02-06,A,1020418,USA,,,,,
1020419,B,2023-01-27,I,1020419,BRA,F,,,,
1020420,B,2023-01-26,A,1020420,BRA,M,,,,
1020421,A,2023-01-30,A,1020421,USA,M,,,,
1020422,B,2023-01-26,I,1020422,AUS,F,,,,
1020423,A,2023-01-25,A,1020423,GBR,F,,,,
1020424,A,2023-01-30,A,1020424,FRA,M,,,,
1020425,B,2023-02-06,I,1020425,DEU,F,,,,
1020426,B,2023-02-04,I,1020426,GBR,F,,,,
1020427,A,2023-01-25,I,1020427,FRA,F,,,,
1020428,A,2023-01-25,I,1020428,ESP,F,,,,
1020429,B,2023-01-28,I,1020429,MEX,F,,,,
1020431,B,2023-01-27,A,1020431,MEX,F,,,,
1020432,B,2023-02-04,A,1020432,USA,F,,,,
1020433,A,2023-01-28,A,1020433,TUR,M,,,,
1020434,A,2023-02-04,A,1020434,USA,M,,,,
1020435,A,2023-01-25,A,1020435,DEU,M,,,,
1020436,A,2023-01-29,A,1020436,TUR,,,,,
1020437,B,2023-01-27,A,1020437,USA,F,,,,
1020438,B,2023-02-03,A,1020438,BRA,M,,,,
1020439,A,2023-02-03,A,1020439,USA,O,,,,
1020440,B,2023-01-27,A,1020440,DEU,M,,,,
1020441,B,2023-02-03,I,1020441,DEU,,,,,
1020442,B,2023-01-26,A,1020442,MEX,M,,,,
1020443,A,2023-01-29,A,1020443,MEX,F,,,,
1020444,B,2023-01-31,I,1020444,USA,F,,,,
1020445,B,2023-01-27,A,1020445,USA,M,,,,
1020446,B,2023-01-27,A,1020446,USA,M,,,,
1020447,B,2023-01-26,A,1020447,CAN,M,,,,
1020448,B,2023-02-04,A,1020448,USA,,,,,
1020449,B,2023-01-27,I,1020449,USA,M,,,,
1020450,B,2023-01-27,A,1020450,AUS,F,,,,
1020451,B,2023-01-30,I,1020451,MEX,M,,,,
1020452,A,2023-01-29,A,1020452,ESP,F,,,,
1020453,A,2023-01-25,I,1020453,USA,F,,,,
1020454,A,2023-01-30,A,1020454,BRA,M,,,,
1020455,B,2023-01-25,A,1020455,BRA,F,,,,
1020456,B,2023-01-28,A,1020456,USA,M,,,,
1020457,B,2023-01-29,I,1020457,USA,M,,,,
1020458,B,2023-01-31,A,1020458,USA,F,,,,
1020459,A,2023-02-04,A,1020459,BRA,M,,,,
1020460,B,2023-01-25,I,1020460,TUR,F,,,,
1020461,B,2023-01-28,A,1020461,ESP,O,,,,
1020462,B,2023-01-26,A,1020462,FRA,,,,,
1020463,A,2023-01-26,I,1020463,FRA,F,,,,
1020464,B,2023-01-27,I,1020464,USA,F,,,,
1020465,B,2023-02-04,I,1020465,MEX,,,,,
1020466,A,2023-01-25,A,1020466,ESP,,,,,
1020467,B,2023-01-25,A,1020467,USA,F,,,,
1020468,A,2023-02-04,A,1020468,MEX,O,,,,
1020469,A,2023-01-27,A,1020469,DEU,F,,,,
1020470,B,2023-02-04,A,1020470,FRA,M,,,,
1020471,A,2023-01-25,A,1020471,USA,F,,,,
1020472,B,2023-01-25,A,1020472,FRA,M,,,,
1020473,B,2023-02-05,I,1020473,BRA,F,,,,
1020474,B,2023-01-26,A,1020474,USA,F,,,,
1020475,A,2023-01-25,I,1020475,FRA,F,,,,
1020476,B,2023-01-27,I,1020476,DEU,F,,,,
1020477,A,2023-01-26,I,1020477,ESP,M,,,,
1020479,A,2023-02-06,A,1020479,USA,F,,,,
1020480,A,2023-02-04,A,1020480,USA,M,,,,
1020481,A,2023-01-25,I,1020481,BRA,M,,,,
1020482,B,2023-01-25,A,1020482,USA,F,,,,
1020483,A,2023-01-29,I,1020483,TUR,,,,,
1020484,A,2023-02-01,I,1020484,FRA,M,,,,
1020485,A,2023-01-26,I,1020485,USA,F,,,,
1020486,B,2023-01-25,I,1020486,BRA,M,,,,
1020487,B,2023-01-25,I,1020487,USA,M,,,,
1020488,B,2023-02-05,A,1020488,BRA,M,,,,
1020489,A,2023-01-25,A,1020489,USA,F,,,,
1020490,B,2023-01-28,I,1020490,TUR,F,,,,
1020491,A,2023-01-26,I,1020491,ESP,M,,,,
1020492,B,2023-02-06,I,1020492,FRA,M,,,,
1020493,A,2023-01-26,A,1020493,USA,M,,,,
1020494,A,2023-01-25,I,1020494,DEU,M,,,,
1020495,B,2023-01-25,A,1020495,BRA,,,,,
1020496,A,2023-01-27,A,1020496,BRA,M,,,,
1020497,B,2023-01-26,I,1020497,USA,F,,,,
1020498,A,2023-01-25,I,1020498,AUS,F,,,,
1020499,A,2023-01-25,I,1020499,BRA,,,,,
1020500,A,2023-01-27,A,1020500,FRA,M,,,,
1020501,A,2023-01-26,A,1020501,GBR,M,,,,
1020502,B,2023-01-26,A,1020502,CAN,M,,,,
1020503,B,2023-01-30,I,1020503,USA,,1020503,2023-01-30,I,43.66
1020504,B,2023-01-26,A,1020504,AUS,F,,,,
1020505,A,2023-01-26,I,1020505,DEU,M,,,,
1020506,A,2023-02-02,A,1020506,BRA,O,,,,
1020507,B,2023-01-26,A,1020507,BRA,F,,,,
1020508,A,2023-01-28,I,1020508,USA,M,,,,
1020509,B,2023-01-25,I,1020509,BRA,F,,,,
1020510,B,2023-02-05,A,1020510,MEX,M,,,,
1020511,B,2023-02-05,A,1020511,ESP,M,,,,
1020512,B,2023-02-05,A,1020512,USA,M,,,,
1020513,B,2023-01-26,A,1020513,CAN,M,,,,
1020514,A,2023-01-26,I,1020514,DEU,F,,,,
1020515,B,2023-01-26,I,1020515,USA,M,,,,
1020516,A,2023-01-25,A,1020516,MEX,F,,,,
1020517,B,2023-01-25,I,1020517,BRA,F,,,,
1020518,B,2023-01-25,I,1020518,BRA,M,,,,
1020519,A,2023-01-29,A,1020519,USA,F,,,,
1020520,A,2023-01-27,A,1020520,BRA,F,,,,
1020521,A,2023-01-26,A,1020521,USA,F,,,,
1020522,A,2023-01-25,I,1020522,MEX,,,,,
1020523,B,2023-01-28,A,1020523,BRA,F,,,,
1020524,B,2023-01-29,A,1020524,BRA,M,,,,
1020525,B,2023-02-01,I,1020525,MEX,F,,,,
1020526,A,2023-01-26,A,1020526,DEU,F,,,,
1020527,B,2023-01-31,A,1020527,ESP,M,,,,
1020528,B,2023-01-28,A,1020528,MEX,,,,,
1020529,B,2023-01-29,I,1020529,MEX,O,,,,
1020530,B,2023-01-29,A,1020530,USA,F,,,,
1020531,B,2023-01-27,A,1020531,GBR,F,,,,
1020532,A,2023-02-01,I,1020532,BRA,,,,,
1020533,A,2023-02-06,A,1020533,BRA,M,,,,
1020534,A,2023-02-04,A,1020534,GBR,M,,,,
1020535,A,2023-01-26,I,1020535,FRA,,,,,
1020536,A,2023-01-28,A,1020536,TUR,F,,,,
1020537,B,2023-01-30,I,1020537,GBR,F,,,,
1020538,B,2023-01-26,A,1020538,USA,F,,,,
1020539,B,2023-01-29,A,1020539,,M,,,,
1020540,B,2023-02-02,I,1020540,BRA,F,,,,
1020541,B,2023-01-27,A,1020541,USA,M,,,,
1020542,B,2023-01-26,A,1020542,FRA,M,,,,
1020543,B,2023-02-04,A,1020543,USA,F,,,,
1020544,A,2023-02-01,I,1020544,FRA,M,,,,
1020545,A,2023-02-01,A,1020545,GBR,M,,,,
1020546,B,2023-01-31,I,1020546,BRA,,,,,
1020547,B,2023-01-27,I,1020547,USA,,,,,
1020548,A,2023-01-27,I,1020548,USA,M,,,,
1020549,A,2023-01-27,I,1020549,USA,F,,,,
1020550,A,2023-01-25,A,1020550,USA,F,,,,
1020551,B,2023-02-01,A,1020551,BRA,M,,,,
1020552,B,2023-01-25,A,1020552,MEX,F,,,,
1020553,A,2023-01-28,A,1020553,USA,F,,,,
1020554,A,2023-01-27,A,1020554,USA,F,,,,
1020555,B,2023-01-29,A,1020555,FRA,O,,,,
1020556,B,2023-01-25,A,1020556,MEX,F,,,,
1020557,A,2023-01-25,A,1020557,USA,O,,,,
1020558,B,2023-01-29,A,1020558,DEU,M,,,,
1020559,B,2023-02-01,A,1020559,USA,M,,,,
1020560,A,2023-02-06,A,1020560,DEU,,,,,
1020561,B,2023-02-04,I,1020561,FRA,M,,,,
1020562,A,2023-02-06,A,1020562,MEX,F,,,,
1020563,A,2023-01-25,I,1020563,MEX,F,1020563,2023-01-25,I,90.47
1020564,B,2023-02-01,I,1020564,MEX,M,1020564,2023-02-01,I,61.32
1020565,A,2023-02-03,A,1020565,USA,M,,,,
1020566,A,2023-02-02,A,1020566,USA,F,,,,
1020567,A,2023-02-01,I,1020567,TUR,F,,,,
1020568,A,2023-02-02,I,1020568,AUS,,,,,
1020569,B,2023-01-26,I,1020569,TUR,F,,,,
1020570,A,2023-01-28,A,1020570,BRA,F,,,,
1020571,A,2023-01-25,A,1020571,MEX,F,,,,
1020572,B,2023-01-27,I,1020572,USA,M,,,,
1020573,B,2023-01-29,I,1020573,USA,M,,,,
1020574,B,2023-01-29,A,1020574,FRA,M,,,,
1020575,B,2023-01-25,A,1020575,BRA,F,,,,
1020576,B,2023-01-29,I,1020576,USA,M,,,,
1020577,B,2023-01-25,A,1020577,USA,,,,,
1020578,B,2023-01-25,,1020578,USA,M,,,,
1020579,A,2023-01-29,A,1020579,BRA,M,,,,
1020580,B,2023-02-06,A,1020580,USA,F,,,,
1020581,A,2023-01-27,I,1020581,MEX,M,,,,
1020582,B,2023-01-25,A,1020582,DEU,M,,,,
1020583,B,2023-01-26,A,1020583,TUR,M,,,,
1020584,B,2023-01-25,I,1020584,DEU,M,,,,
1020585,B,2023-02-05,A,1020585,DEU,F,,,,
1020586,A,2023-01-27,A,1020586,USA,F,,,,
1020587,B,2023-01-29,A,1020587,TUR,F,,,,
1020588,A,2023-02-05,A,1020588,USA,F,,,,
1020589,A,2023-01-29,A,1020589,USA,F,,,,
1020590,A,2023-01-25,A,1020590,USA,F,,,,
1020591,B,2023-01-31,I,1020591,ESP,M,,,,
